"","x","y"
"129",0.64321608040201,-0.885484703332239
"130",0.648241206030151,-0.851112755038526
"131",0.653266331658292,-0.811884809064085
"132",0.658291457286432,-0.926861409176327
"133",0.663316582914573,-0.775585306265526
"134",0.668341708542714,-1.09899875500648
"135",0.673366834170854,-0.840317400574744
"136",0.678391959798995,-1.13094650598739
"137",0.683417085427136,-0.958905787162928
"138",0.688442211055276,-1.00537083427459
"139",0.693467336683417,-1.03538936080297
"140",0.698492462311558,-0.956621360177619
"141",0.703517587939699,-1.24480738356793
"142",0.708542713567839,-0.789777989323237
"143",0.71356783919598,-1.22366017351734
"144",0.718592964824121,-1.05012187130326
"145",0.723618090452261,-1.15368085409443
"146",0.728643216080402,-1.10363305762181
"147",0.733668341708543,-0.681664734176405
"148",0.738693467336683,-0.994868303462351
"149",0.743718592964824,-1.19216634896642
"150",0.748743718592965,-1.24605967705694
"151",0.753768844221106,-0.93219156850258
"152",0.758793969849246,-1.00125785312757
"153",0.763819095477387,-1.04394307845258
"154",0.768844221105528,-1.13240302189672
"155",0.773869346733668,-1.21189378110823
"156",0.778894472361809,-1.14484398172872
"157",0.78391959798995,-0.82737078020962
"158",0.78894472361809,-1.06340079976051
"159",0.793969849246231,-1.16974339020214
"160",0.798994974874372,-0.672595315652302
"161",0.804020100502513,-0.87918343826157
"162",0.809045226130653,-0.96776519428939
"163",0.814070351758794,-0.761286300031822
"164",0.819095477386935,-0.774268853239241
"165",0.824120603015075,-0.986387852949546
"166",0.829145728643216,-0.54796450918039
"167",0.834170854271357,-0.901636329952376
"168",0.839195979899497,-1.06069823130422
"169",0.844221105527638,-0.851481400428859
"170",0.849246231155779,-0.780660951536169
"171",0.85427135678392,-0.446755973223874
"172",0.85929648241206,-0.757452976031282
"173",0.864321608040201,-0.684373243019865
"174",0.869346733668342,-0.743345206670556
"175",0.874371859296482,-0.759992148746315
"176",0.879396984924623,-0.692513046855876
"177",0.884422110552764,-0.545885202265907
"178",0.889447236180904,-0.328809471629265
"179",0.894472361809045,-0.461414375093615
"180",0.899497487437186,-0.409150432178523
"181",0.904522613065327,-0.749260195745625
"182",0.909547738693467,-0.390639570216281
"183",0.914572864321608,-0.478360895093229
"184",0.919597989949749,-0.704053105506676
"185",0.924623115577889,-0.377945747809795
"186",0.92964824120603,-0.451591258417612
"187",0.934673366834171,-0.179342460936871
"188",0.939698492462312,-0.484797585357247
"189",0.944723618090452,-0.404903066493395
"190",0.949748743718593,-0.449434456480785
"191",0.954773869346734,-0.306920823432495
"192",0.959798994974874,-0.189611195447357
"193",0.964824120603015,-0.328983802815632
"194",0.969849246231156,-0.0637556912924674
"195",0.974874371859296,-0.338426460912921
"196",0.979899497487437,-0.283157366988879
"197",0.984924623115578,0.121593848231798
"198",0.989949748743719,-0.215482751108371
"199",0.994974874371859,0.0302276570828161
"200",1,-0.0571614076663382
